PO_NUMBER,PO_REVISION_NUM,PO_DATE,PO_STATUS,PO_APPROVED_DATE,PO_REVISION_NUMBER,PO_VENDOR_NAME,PO_SHIP_LOCATION_CODE,PO_SHIP_ADDRESS_1,PO_SHIP_ADDRESS_2,PO_SHIP_ADDRESS_3,PO_SHIP_CITY,PO_SHIP_STATE,PO_SHIP_ZIP,PO_SHIP_COUNTRY,PO_VENDOR_CREATION_DATE,PO_REVISION_DATE,PO_PROMISE_DATE,PO_NEED_BY_DATE,PO_CREATED_BY,PO_BUYER_NAME,PO_LAST_UPDATE_DATE,PO_LINE_NUM,PO_LINE_LOCATION_ID,PO_QTY_ORDERED,PO_QTY_DELIVERED,PO_QTY_CANCEL,PO_AMT_INVOICED,PO_UNIT_PRICE,PO_LINE_LOCATION_STATUS,PO_HEADER_ID,PO_VENDOR_ID,PO_LINE_ID,PART_NUMBER,PART_DESCRIPTION,UNIT_OF_MEASURE,TRACKING_SHIPPING_DATE,TRACKING_UPDATE_DATE,PO_ORIGINAL_PROMISED_DATE,PO_TYPE,QUANTITY_RECEIVED,ESTIMATED_DELIVERED_DATE,PROMISED_DATE_CREATION_DATE,SALES_ORDER_NUMBER,VERIFICATION_DATE,PROMISE_DATE_UPDATE_DETAILS,PROMISE_DATE_ISSUES,PO_SHIPMENT_TYPE,ITEM_TYPE,CLIN,PO_SHIPMENT_NUM
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,30,9390583,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707891,RKC055-12W,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  12WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0007,30.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-30 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,22,9390575,4,1,0,204.45,204.45,OPEN,7298064,14111,8707911,RKC055-7.5M,COLD WEATHER S2V- COYOTE BROWN- INSULATED/WATER PROOF- LEATHER INSTEP -SIZE 7.5ME,Each,517537950948,18-MAR-26,2026-06-20 00:00:00,STANDARD,1,2026-07-07 00:00:00,2026-03-11 00:00:00,1337197,2026-03-12 00:00:00,G974275,,EXTERNAL,P,"0012, 0012",22.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,4,9390557,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707883,RKC055-9.5WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  9.5WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0034,4.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,7,9390560,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707902,RKC055-6.5M,COLD WEATHER S2V- COYOTE BROWN- INSULATED/WATER PROOF- LEATHER INSTEP -SIZE 6.5ME,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0026,7.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,12,9390565,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707903,RKC055-6.5WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  6.5WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0027,12.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,27,9390580,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707908,RKC055-7W,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  7WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0001,27.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,11,9390564,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707897,RKC055-12.5WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  12.5WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0009,11.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,13,9390566,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707904,RKC055-7ME,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  7ME,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0028,13.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,33,9390586,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707907,RKC055-8WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  8WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0030,33.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,34,9390587,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707910,RKC055-13WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  13WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0011,34.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,10,9390563,4,0,0,0,204.45,OPEN,7298064,14111,8707896,RKC055-15.5M-14111,S2V COLD WEATHER 400G COYOTE BROWN 15.5,Each,,,,STANDARD,0,,,1337197,2026-02-26 00:00:00,CASE PENDING,SALES ISSUE,EXTERNAL,P,0021,10.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,20,9390573,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707895,RKC055-15WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  15WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0020,20.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,24,9390577,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707887,RKC055-15M,COLD WEATHER S2V- COYOTE BROWN- INSULATED/WATER PROOF- LEATHER INSTEP -SIZE 15ME,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0019,24.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,26,9390579,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707890,RKC055-11.5WI,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  11.5WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0006,26.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,6,9390559,4,0,0,0,204.45,OPEN,7298064,14111,8707886,RKC055-14.5W,S2V COLD WEATHER 400G LEATHER INSTEP COYOTE BROWN14.5W,Each,,,,STANDARD,0,,,1337197,2026-02-26 00:00:00,CASE PENDING,SALES ISSUE,EXTERNAL,P,0018,6.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-04-14 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,23,9390576,4,0,0,0,204.45,OPEN,7298064,14111,8707906,RKC055-10W,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  10WI,Each,,,2026-04-14 00:00:00,STANDARD,0,2026-04-21 00:00:00,2026-03-11 00:00:00,1337197,2026-03-12 00:00:00,G974275,,EXTERNAL,P,0003,23.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,9,9390562,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707892,RKC055-12.5ME,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  12.5ME,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0008,9.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,14,9390567,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707900,RKC055-5.5W,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  5.5WI,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0025,14.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,2026-06-25 00:00:00,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,16,9390569,4,4,0,817.8,204.45,CLOSED,7298064,14111,8707894,RKC055-10ME,S2V  COLD WEATHER  400G  LEATHER INSTEP  COYOTE BROWN  10ME,Each,771250326902,17-MAR-26,2026-06-25 00:00:00,STANDARD,4,2026-07-02 00:00:00,2026-03-02 00:00:00,1337197,2026-03-05 00:00:00,G974275,,EXTERNAL,P,0002,16.1.1
1509338,0,2026-02-24 00:00:00,APPROVED,2026-02-24 00:00:00,0,ROCKY BRANDS  INC,58TH TRS,1960 EILEEN AVE SE BLDG 957,,,KIRTLAND AFB,NM,87116,US,2006-07-01 00:00:00,,,2026-03-26 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-24 00:00:00,5,9390558,4,0,0,0,204.45,OPEN,7298064,14111,8707885,RKC055-14.5M,S2V COLD WEATHER 400G LEATHER INSTEP COYOTE BROWN14.5M,Each,,,,STANDARD,0,,,1337197,2026-02-26 00:00:00,CASE PENDING,SALES ISSUE,EXTERNAL,P,0017,5.1.1
1509451,0,2026-02-25 00:00:00,APPROVED CLOSED,2026-02-25 00:00:00,0,BOSTON SCIENTIFIC CORPORATION,DLA TROOP SUPPORT,"ACH BLANCHFIELD CAMPBELL - PA ",2434 20TH STREET BLANCHFIELD ARMY COMMUNITY HOSPITAL,,FORT CAMPBELL,KY,422235349,US,2025-04-24 00:00:00,,,2026-04-01 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-02-27 00:00:00,1,9391121,5,5,0,5750,1150,CLOSED,7298177,7478483,8708186,50050-BS,BULKAMID URETHRAL BULKING SYS 2ML US.CAN,Each,515381783747,28-FEB-26,,STANDARD,5,,,1337849,,,,EXTERNAL,P,0001,1.1.1
1513055,2,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,2,INTERSURGICAL INC.,ADS AVIATOR-1 WAREHOUSE AVA,2505 AVIATOR DR,,,VIRGINIA BEACH,VA,23453-3152,US,2015-02-25 00:00:00,2026-03-16 00:00:00,2026-03-17 00:00:00,2026-02-26 00:00:00,BEVERETTE,"EVERETTE, BRENNA",2026-03-17 00:00:00,1,9402114,1,0,0,0,154.75,OPEN,7302138,2731473,8714215,8008000,I-VIEW VIDEO LARYNGOSCOPE QTY 2,Each,RADIANT (1) 1ZK583950329830194,16-MAR-26,2026-03-17 00:00:00,STANDARD,0,,2026-03-13 00:00:00,1341732,,,,INTERNAL,P,,1.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-24 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,1,9402841,1,0,0,0,211.5,OPEN,7302316,14694,8714366,30800-11M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 11M,Each,RADIANT (1) 1ZK583950330730405,17-MAR-26,2026-03-24 00:00:00,STANDARD,0,2026-03-31 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,0007,1.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-24 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,5,9402845,1,0,0,0,211.5,OPEN,7302316,14694,8714561,30800-8.5M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 8.5M,Each,,,2026-03-24 00:00:00,STANDARD,0,2026-03-31 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,0004,5.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-16 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,2,9402842,3,3,0,634.5,211.5,CLOSED,7302316,14694,8714368,30800-7.5M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 7.5M,Each,RADIANT (3) 1ZK583950328998524,16-MAR-26,2026-03-16 00:00:00,STANDARD,3,2026-03-23 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,0002,2.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-16 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,6,9402846,2,2,0,423,211.5,CLOSED,7302316,14694,8714459,30800-9.5M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 9.5M,Each,RADIANT (2) 1ZK583950328998524,16-MAR-26,2026-03-16 00:00:00,STANDARD,2,2026-03-23 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,0005,6.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-16 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,7,9402847,1,1,0,211.5,211.5,CLOSED,7302316,14694,8714367,30800-7M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 7M,Each,RADIANT (1) 1ZK583950328998524,16-MAR-26,2026-03-16 00:00:00,STANDARD,1,2026-03-23 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,0001,7.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-16 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,4,9402844,1,1,0,211.5,211.5,CLOSED,7302316,14694,8714369,30800-10M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 10M,Each,RADIANT (1) 1ZK583950328998524,16-MAR-26,2026-03-16 00:00:00,STANDARD,1,2026-03-23 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,0006,4.1.1
1513233,3,2026-03-13 00:00:00,APPROVED,2026-03-17 00:00:00,3,DANNER,VF IMAGEWEAR INC,800 SOUTH MAIN STREET,,,HENNING,TN,38041,US,2006-07-01 00:00:00,2026-03-17 00:00:00,2026-03-16 00:00:00,2026-04-09 00:00:00,ADS_SCHEDULED_REQS,"MORIN-WRIGHT, ALISON",2026-03-17 00:00:00,3,9402843,2,1,0,211.5,211.5,OPEN,7302316,14694,8714560,30800-8M,MOUNTAIN LIGHT II 5IN BROWN; SIZE 8M,Each,RADIANT (1) 1ZK583950328998524,16-MAR-26,2026-03-16 00:00:00,STANDARD,1,2026-03-23 00:00:00,2026-03-16 00:00:00,1341989,2026-03-16 00:00:00,,,EXTERNAL,P,"0003, 0003",3.1.1
